trade_date,contract,open,high,low,close,settlement,volume,open_interest,source_name,source_url
2025-03-04,LC2509,77840.0,78040.0,77680.0,77720.0,77800.0,820,10240,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-04,LC2510,78260.0,78260.0,77980.0,78020.0,78040.0,48,3313,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-04,LC2511,78500.0,78580.0,78280.0,78300.0,78360.0,546,4595,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-04,LC2512,80420.0,80460.0,80240.0,80280.0,80340.0,508,1705,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-04,LC2601,80680.0,80680.0,80380.0,80380.0,80480.0,45,281,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-04,LC2602,80860.0,80860.0,80420.0,80420.0,80600.0,50,82,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-05,LC2503,74000.0,74000.0,73320.0,73800.0,73640.0,399,2668,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-05,LC2504,75480.0,75480.0,74800.0,75100.0,75220.0,4263,26921,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-05,LC2505,75320.0,75600.0,75000.0,75340.0,75340.0,107729,267741,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-05,LC2506,75480.0,75780.0,75300.0,75460.0,75560.0,1226,9899,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-05,LC2507,75880.0,76020.0,75460.0,75700.0,75740.0,7922,33527,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-05,LC2508,77520.0,77680.0,77240.0,77440.0,77420.0,1610,18167,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-05,LC2509,77620.0,78000.0,77520.0,77720.0,77740.0,899,10317,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-05,LC2510,77960.0,78240.0,77940.0,77980.0,78040.0,106,3278,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-05,LC2511,78220.0,78580.0,78040.0,78260.0,78280.0,444,4719,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-05,LC2512,80220.0,80480.0,80220.0,80260.0,80260.0,312,1724,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-05,LC2601,80340.0,80640.0,80340.0,80400.0,80460.0,24,282,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-05,LC2602,80660.0,80720.0,80500.0,80500.0,80680.0,24,101,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-06,LC2503,74000.0,75000.0,73820.0,75000.0,74140.0,209,2189,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-06,LC2504,74900.0,76680.0,74800.0,76520.0,75860.0,7237,26782,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-06,LC2505,75340.0,76960.0,75060.0,76800.0,75960.0,156436,257990,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-06,LC2506,75400.0,76880.0,75140.0,76820.0,76320.0,1937,10402,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-06,LC2507,75700.0,77140.0,75300.0,77000.0,76360.0,8547,34312,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-06,LC2508,77240.0,78700.0,77100.0,78580.0,78120.0,1543,18542,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-06,LC2509,77720.0,78960.0,77360.0,78920.0,78380.0,2134,10963,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-06,LC2510,77600.0,79200.0,77600.0,79000.0,78680.0,419,3402,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-06,LC2511,78020.0,79480.0,78020.0,79280.0,78980.0,538,4624,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-06,LC2512,80340.0,81000.0,80320.0,80900.0,80700.0,305,1601,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-06,LC2601,80420.0,81160.0,80420.0,80960.0,80760.0,60,291,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-06,LC2602,80700.0,81100.0,80640.0,81100.0,80840.0,24,110,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-07,LC2503,74580.0,75000.0,74200.0,74200.0,74740.0,294,2191,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-07,LC2504,76540.0,76780.0,75780.0,75920.0,76260.0,9512,26846,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-07,LC2505,76720.0,77000.0,76020.0,76120.0,76520.0,167557,258267,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-07,LC2506,77000.0,77000.0,76160.0,76280.0,76600.0,1963,10887,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-07,LC2507,77000.0,77260.0,76380.0,76520.0,76840.0,10370,35178,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-07,LC2508,78260.0,78860.0,78020.0,78240.0,78520.0,1805,18892,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-07,LC2509,79000.0,79120.0,78320.0,78500.0,78840.0,2997,11970,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-07,LC2510,79200.0,79340.0,78600.0,78700.0,79120.0,290,3429,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-07,LC2511,79400.0,79540.0,78760.0,78860.0,79340.0,1000,4518,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-07,LC2512,81000.0,81040.0,80440.0,80740.0,80860.0,587,1292,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-07,LC2601,81160.0,81160.0,80600.0,80760.0,80900.0,43,304,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-07,LC2602,81180.0,81200.0,80640.0,80640.0,80880.0,14,112,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-10,LC2503,74260.0,74260.0,74100.0,74100.0,74220.0,147,1523,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-10,LC2504,75900.0,76220.0,75380.0,75500.0,75880.0,4731,26210,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-10,LC2505,76040.0,76500.0,75620.0,75760.0,76100.0,106629,256739,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-10,LC2506,76260.0,76520.0,75780.0,75800.0,76200.0,923,11079,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-10,LC2507,76560.0,76840.0,75960.0,76040.0,76440.0,10233,35707,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-10,LC2508,78240.0,78480.0,77620.0,77740.0,78100.0,1132,19308,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-10,LC2509,78520.0,78780.0,77880.0,77980.0,78420.0,1900,12416,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-10,LC2510,78600.0,78920.0,78180.0,78280.0,78680.0,211,3400,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-10,LC2511,78800.0,79200.0,78400.0,78440.0,78880.0,152,4507,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-10,LC2512,80500.0,80680.0,80160.0,80360.0,80620.0,320,1105,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-10,LC2601,80580.0,80740.0,80200.0,80540.0,80560.0,67,315,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-10,LC2602,80600.0,80600.0,80260.0,80460.0,80560.0,34,100,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-11,LC2503,73800.0,74080.0,73800.0,74000.0,73920.0,92,865,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-11,LC2504,75300.0,75760.0,75160.0,75700.0,75400.0,1685,26083,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-11,LC2505,75620.0,76020.0,75400.0,75960.0,75660.0,88034,256599,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-11,LC2506,75820.0,76080.0,75520.0,76020.0,75760.0,536,11182,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-11,LC2507,76040.0,76360.0,75700.0,76240.0,76000.0,5989,36097,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-11,LC2508,77640.0,77920.0,77400.0,77900.0,77620.0,905,19358,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-11,LC2509,77860.0,78140.0,77700.0,78100.0,77900.0,1446,12733,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-11,LC2510,78060.0,78280.0,77900.0,78240.0,78160.0,345,3411,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-11,LC2511,78380.0,78580.0,78200.0,78540.0,78360.0,193,4513,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-11,LC2512,80000.0,80400.0,80000.0,80400.0,80180.0,27,1098,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-11,LC2601,80420.0,80560.0,80260.0,80540.0,80440.0,16,311,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-11,LC2602,80540.0,80600.0,80540.0,80600.0,80580.0,12,111,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-12,LC2503,74200.0,74220.0,73940.0,73940.0,74080.0,282,796,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-12,LC2504,75900.0,75900.0,75320.0,75420.0,75660.0,1910,25866,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-12,LC2505,76100.0,76140.0,75560.0,75600.0,75820.0,75956,256166,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-12,LC2506,76140.0,76200.0,75700.0,75700.0,75980.0,661,11347,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-12,LC2507,76280.0,76380.0,75860.0,75900.0,76100.0,6776,36319,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-12,LC2508,77900.0,77900.0,77360.0,77460.0,77640.0,1576,19598,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-12,LC2509,78280.0,78280.0,77720.0,77820.0,77940.0,1577,13167,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-12,LC2510,78100.0,78380.0,77940.0,78020.0,78160.0,184,3348,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-12,LC2511,78540.0,78660.0,78180.0,78260.0,78420.0,234,4562,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-12,LC2512,80320.0,80340.0,80100.0,80100.0,80180.0,163,1227,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-12,LC2601,80480.0,80600.0,80180.0,80180.0,80400.0,89,323,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-12,LC2602,80600.0,80720.0,80240.0,80240.0,80520.0,67,149,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-13,LC2503,74080.0,74080.0,73700.0,73700.0,73840.0,138,626,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-13,LC2504,75800.0,75800.0,75080.0,75100.0,75380.0,2866,24930,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-13,LC2505,75600.0,75860.0,75300.0,75340.0,75460.0,71232,258337,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-13,LC2506,75820.0,75840.0,75360.0,75420.0,75460.0,389,11398,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-13,LC2507,76000.0,76100.0,75540.0,75580.0,75700.0,4459,36921,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-13,LC2508,77580.0,77680.0,77180.0,77180.0,77320.0,800,19624,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-13,LC2509,77940.0,77940.0,77460.0,77480.0,77620.0,848,13393,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-13,LC2510,78160.0,78160.0,77720.0,77720.0,77760.0,29,3343,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-13,LC2511,78200.0,78200.0,77900.0,77900.0,78000.0,69,4575,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-13,LC2512,79880.0,79980.0,79700.0,79740.0,79740.0,176,1288,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-13,LC2601,80480.0,80480.0,79820.0,79860.0,80020.0,20,335,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-13,LC2602,80260.0,80260.0,80000.0,80120.0,80040.0,13,154,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-14,LC2503,74000.0,74000.0,73900.0,73900.0,74100.0,118,0,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-14,LC2504,74900.0,75780.0,74900.0,75320.0,75480.0,1960,24570,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-14,LC2505,75540.0,76040.0,75400.0,75540.0,75720.0,99360,255256,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-14,LC2506,75620.0,76080.0,75500.0,75640.0,75760.0,711,11597,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-14,LC2507,75700.0,76260.0,75600.0,75780.0,75920.0,7593,38516,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-14,LC2508,77420.0,77760.0,77180.0,77400.0,77480.0,2133,20272,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-14,LC2509,77620.0,78120.0,77480.0,77600.0,77800.0,1370,13895,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-14,LC2510,78040.0,78240.0,77700.0,77920.0,77920.0,22,3342,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-14,LC2511,78240.0,78420.0,77900.0,78100.0,78180.0,152,4645,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-14,LC2512,80160.0,80160.0,79680.0,79800.0,79900.0,42,1294,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-14,LC2601,80320.0,80560.0,79880.0,80120.0,80100.0,51,334,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-14,LC2602,80180.0,80280.0,80000.0,80240.0,80160.0,8,159,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-17,LC2504,75480.0,76260.0,75480.0,76020.0,75760.0,2539,23590,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-17,LC2505,75780.0,76540.0,75640.0,76240.0,76120.0,137017,254611,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-17,LC2506,75500.0,76560.0,75500.0,76320.0,76120.0,900,11646,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-17,LC2507,75760.0,76720.0,75760.0,76460.0,76320.0,12253,41758,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-17,LC2508,77520.0,78000.0,77460.0,77820.0,77800.0,2941,21157,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-17,LC2509,77760.0,78300.0,77760.0,78140.0,78080.0,1925,14622,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-17,LC2510,78060.0,78500.0,78040.0,78180.0,78260.0,292,3438,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-17,LC2511,78400.0,78680.0,78160.0,78380.0,78480.0,336,4687,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-17,LC2512,80200.0,80200.0,79740.0,80120.0,80020.0,135,1310,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-17,LC2601,80540.0,80540.0,79900.0,80260.0,80140.0,64,359,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-17,LC2602,80500.0,80500.0,80160.0,80300.0,80280.0,29,166,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-17,LC2603,80900.0,80900.0,80120.0,80120.0,80460.0,15,14,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-18,LC2504,75900.0,76220.0,75000.0,75160.0,75520.0,2220,23038,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-18,LC2505,76200.0,76500.0,75220.0,75400.0,75780.0,134587,256955,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-18,LC2506,76260.0,76540.0,75360.0,75460.0,75900.0,1218,11919,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-18,LC2507,76460.0,76760.0,75520.0,75700.0,76120.0,13925,44803,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-18,LC2508,77940.0,78040.0,77000.0,77240.0,77460.0,3361,20859,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-18,LC2509,78200.0,78260.0,76940.0,77520.0,77680.0,2717,14563,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-18,LC2510,78180.0,78360.0,77400.0,77760.0,77800.0,531,3392,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-18,LC2511,78380.0,78600.0,77600.0,77840.0,78240.0,142,4670,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-18,LC2512,80000.0,80220.0,79160.0,79360.0,79840.0,327,1355,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-18,LC2601,80380.0,80380.0,79500.0,79500.0,79660.0,175,431,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-18,LC2602,80360.0,80540.0,79580.0,79600.0,79960.0,31,179,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-18,LC2603,80500.0,80500.0,79920.0,79920.0,80040.0,6,20,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-19,LC2504,75080.0,75320.0,75000.0,75000.0,75120.0,1475,22595,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-19,LC2505,75580.0,75580.0,75160.0,75200.0,75380.0,69936,253930,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-19,LC2506,75500.0,75620.0,75260.0,75260.0,75460.0,632,11906,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-19,LC2507,75580.0,75820.0,75420.0,75480.0,75620.0,7874,45786,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-19,LC2508,77020.0,77280.0,76900.0,76980.0,77080.0,1007,21003,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-19,LC2509,77400.0,77560.0,77100.0,77200.0,77320.0,1126,14514,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-19,LC2510,77580.0,77740.0,77360.0,77460.0,77600.0,281,3304,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-19,LC2511,77780.0,77900.0,77520.0,77560.0,77720.0,121,4659,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-19,LC2512,79880.0,79900.0,78960.0,79300.0,79440.0,594,1449,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-19,LC2601,79740.0,79740.0,79280.0,79300.0,79440.0,188,543,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-19,LC2602,79600.0,79780.0,79400.0,79520.0,79600.0,19,183,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-19,LC2603,79700.0,79940.0,79520.0,79660.0,79800.0,16,32,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-20,LC2504,75120.0,75120.0,72980.0,73060.0,73540.0,5229,21409,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-20,LC2505,75220.0,75260.0,73120.0,73260.0,73780.0,236597,261415,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-20,LC2506,75280.0,75300.0,73340.0,73440.0,73920.0,4243,12291,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-20,LC2507,75500.0,75500.0,73580.0,73700.0,74100.0,32581,53085,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-20,LC2508,76920.0,76920.0,75020.0,75060.0,75560.0,5732,21987,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-20,LC2509,77120.0,77160.0,75340.0,75400.0,75860.0,5617,14488,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-20,LC2510,77440.0,77440.0,75600.0,75620.0,76100.0,833,3116,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-20,LC2511,77660.0,77660.0,75820.0,75820.0,76320.0,675,4754,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-20,LC2512,79780.0,79780.0,77440.0,77700.0,77900.0,671,1712,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-20,LC2601,79000.0,79000.0,77500.0,77700.0,78060.0,332,668,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-20,LC2602,78300.0,78940.0,77700.0,77780.0,78100.0,97,194,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-20,LC2603,78400.0,78740.0,77920.0,77920.0,78180.0,59,87,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-21,LC2504,73260.0,73400.0,72220.0,73100.0,73040.0,2716,20119,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-21,LC2505,73500.0,73680.0,72420.0,73240.0,73080.0,153360,256784,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-21,LC2506,73620.0,73840.0,72620.0,73400.0,73240.0,1531,12423,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-21,LC2507,73500.0,74060.0,72840.0,73580.0,73460.0,20457,54920,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-21,LC2508,75220.0,75480.0,74280.0,75060.0,74940.0,2804,22335,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-21,LC2509,75000.0,75700.0,74520.0,75300.0,75140.0,4119,14184,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-21,LC2510,75700.0,75860.0,74760.0,75500.0,75400.0,291,3125,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-21,LC2511,75800.0,76100.0,75000.0,75640.0,75540.0,183,4743,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-21,LC2512,77940.0,78020.0,76780.0,77220.0,77300.0,928,2168,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-21,LC2601,77600.0,77960.0,76800.0,77240.0,77380.0,330,794,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-21,LC2602,77860.0,77880.0,76980.0,77580.0,77480.0,78,199,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-21,LC2603,78060.0,78060.0,77200.0,77700.0,77620.0,62,143,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
2025-03-24,LC2504,72740.0,73700.0,72740.0,73660.0,73360.0,1962,19372,广州期货交易所,https://www.gfex.com.cn/gfex/rihq/hqsj_tjsj.shtml
