trade_date,variety,warehouse_receipt,change,source_name,source_url
2025-08-19,碳酸锂,23615.0,60.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-08-20,碳酸锂,24045.0,430.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-08-21,碳酸锂,24320.0,275.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-08-22,碳酸锂,24990.0,670.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-08-25,碳酸锂,25630.0,640.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-08-26,碳酸锂,26690.0,1060.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-08-27,碳酸锂,27477.0,787.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-08-28,碳酸锂,28957.0,1480.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-08-29,碳酸锂,29887.0,930.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-09-01,碳酸锂,31197.0,1310.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-09-02,碳酸锂,32007.0,810.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-09-03,碳酸锂,34118.0,2111.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-09-04,碳酸锂,34948.0,830.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-09-05,碳酸锂,36631.0,1683.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-09-08,碳酸锂,37451.0,820.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-09-09,碳酸锂,38101.0,650.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-09-10,碳酸锂,38101.0,0.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-09-11,碳酸锂,38391.0,290.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-09-12,碳酸锂,38625.0,234.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-09-15,碳酸锂,38963.0,338.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-09-16,碳酸锂,38824.0,-139.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-09-17,碳酸锂,39234.0,410.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-09-18,碳酸锂,39354.0,120.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-09-19,碳酸锂,39484.0,130.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-09-22,碳酸锂,38909.0,-575.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-09-23,碳酸锂,39449.0,540.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-09-24,碳酸锂,39749.0,300.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-09-25,碳酸锂,40309.0,560.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-09-26,碳酸锂,40329.0,20.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-09-29,碳酸锂,41119.0,790.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-09-30,碳酸锂,41709.0,590.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-10-09,碳酸锂,42379.0,670.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-10-10,碳酸锂,42669.0,290.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-10-13,碳酸锂,36718.0,-5951.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-10-14,碳酸锂,35180.0,-1538.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-10-15,碳酸锂,33076.0,-2104.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-10-16,碳酸锂,30456.0,-2620.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-10-17,碳酸锂,30686.0,230.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-10-20,碳酸锂,30705.0,19.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-10-21,碳酸锂,29892.0,-813.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-10-22,碳酸锂,29019.0,-873.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-10-23,碳酸锂,28759.0,-260.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-10-24,碳酸锂,28699.0,-60.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-10-27,碳酸锂,27739.0,-960.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-10-28,碳酸锂,27335.0,-404.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-10-29,碳酸锂,27525.0,190.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-10-30,碳酸锂,27641.0,116.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-10-31,碳酸锂,27621.0,-20.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-11-03,碳酸锂,27290.0,-331.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-11-04,碳酸锂,26490.0,-800.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-11-05,碳酸锂,26830.0,340.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-11-06,碳酸锂,26420.0,-410.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-11-07,碳酸锂,27332.0,912.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-11-10,碳酸锂,27491.0,159.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-11-11,碳酸锂,28099.0,608.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-11-12,碳酸锂,28287.0,188.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-11-13,碳酸锂,27508.0,-779.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-11-14,碳酸锂,27170.0,-338.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-11-17,碳酸锂,26953.0,-217.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-11-18,碳酸锂,26611.0,-342.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-11-19,碳酸锂,26766.0,155.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-11-20,碳酸锂,26916.0,150.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-11-21,碳酸锂,26848.0,-68.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-11-24,碳酸锂,26510.0,-338.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-11-25,碳酸锂,26615.0,105.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-11-26,碳酸锂,27050.0,435.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-11-27,碳酸锂,26781.0,-269.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-11-28,碳酸锂,5441.0,-21340.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-01,碳酸锂,8222.0,2781.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-02,碳酸锂,8992.0,770.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-03,碳酸锂,9652.0,660.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-04,碳酸锂,10422.0,770.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-05,碳酸锂,10922.0,500.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-08,碳酸锂,13120.0,2198.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-09,碳酸锂,12920.0,-200.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-10,碳酸锂,13680.0,760.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-11,碳酸锂,14750.0,1070.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-12,碳酸锂,15050.0,300.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-15,碳酸锂,15260.0,210.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-16,碳酸锂,15286.0,26.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-17,碳酸锂,15636.0,350.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-18,碳酸锂,15636.0,0.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-19,碳酸锂,15511.0,-125.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-22,碳酸锂,16411.0,900.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-23,碳酸锂,16651.0,240.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-24,碳酸锂,17101.0,450.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-25,碳酸锂,17101.0,0.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-26,碳酸锂,17861.0,760.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-29,碳酸锂,18191.0,330.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-30,碳酸锂,19491.0,1300.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2025-12-31,碳酸锂,20281.0,790.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-01-05,碳酸锂,20281.0,0.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-01-06,碳酸锂,23141.0,2860.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-01-07,碳酸锂,25180.0,2039.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-01-08,碳酸锂,25770.0,590.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-01-09,碳酸锂,25360.0,-410.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-01-12,碳酸锂,25970.0,610.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-01-13,碳酸锂,26898.0,928.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-01-14,碳酸锂,27158.0,260.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-01-15,碳酸锂,27205.0,47.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-01-16,碳酸锂,27458.0,253.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-01-19,碳酸锂,27698.0,240.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-01-20,碳酸锂,27681.0,-17.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-01-21,碳酸锂,28656.0,975.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-01-22,碳酸锂,28886.0,230.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-01-23,碳酸锂,28156.0,-730.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-01-26,碳酸锂,28646.0,490.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-01-27,碳酸锂,29166.0,520.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-01-28,碳酸锂,29966.0,800.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-01-29,碳酸锂,30211.0,245.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-01-30,碳酸锂,30631.0,420.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-02-02,碳酸锂,32241.0,1610.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-02-03,碳酸锂,33084.0,843.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-02-04,碳酸锂,34114.0,1030.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-02-05,碳酸锂,33787.0,-327.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-02-06,碳酸锂,33777.0,-10.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-02-09,碳酸锂,34597.0,820.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-02-10,碳酸锂,35537.0,940.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-02-11,碳酸锂,35527.0,-10.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-02-12,碳酸锂,37282.0,1755.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-02-13,碳酸锂,38759.0,1477.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-02-24,碳酸锂,38855.0,96.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-02-25,碳酸锂,38525.0,-330.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-02-26,碳酸锂,38451.0,-74.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-02-27,碳酸锂,38461.0,10.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-03-02,碳酸锂,38196.0,-265.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-03-03,碳酸锂,37755.0,-441.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-03-04,碳酸锂,37155.0,-600.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-03-05,碳酸锂,36840.0,-315.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-03-06,碳酸锂,36330.0,-510.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-03-09,碳酸锂,36861.0,531.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-03-10,碳酸锂,37019.0,158.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-03-11,碳酸锂,36739.0,-280.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-03-12,碳酸锂,36455.0,-284.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-03-13,碳酸锂,36403.0,-52.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-03-16,碳酸锂,36393.0,-10.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-03-17,碳酸锂,36465.0,72.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-03-18,碳酸锂,35769.0,-696.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-03-19,碳酸锂,34740.0,-1029.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-03-20,碳酸锂,34318.0,-422.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-03-23,碳酸锂,33537.0,-781.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-03-24,碳酸锂,32078.0,-1459.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-03-25,碳酸锂,31460.0,-618.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-03-26,碳酸锂,30751.0,-709.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-03-27,碳酸锂,30111.0,-640.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-03-30,碳酸锂,31064.0,953.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-03-31,碳酸锂,11318.0,-19746.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-04-01,碳酸锂,17658.0,6340.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-04-02,碳酸锂,19238.0,1580.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-04-03,碳酸锂,21238.0,2000.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-04-07,碳酸锂,21508.0,270.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-04-08,碳酸锂,23654.0,2146.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-04-09,碳酸锂,24664.0,1010.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-04-10,碳酸锂,25453.0,789.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-04-13,碳酸锂,26203.0,750.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-04-14,碳酸锂,27523.0,1320.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-04-15,碳酸锂,28383.0,860.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-04-16,碳酸锂,29423.0,1040.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-04-17,碳酸锂,30023.0,600.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-04-20,碳酸锂,30688.0,665.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-04-21,碳酸锂,32268.0,1580.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-04-22,碳酸锂,32658.0,390.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-04-23,碳酸锂,33359.0,701.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-04-24,碳酸锂,34298.0,939.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-04-27,碳酸锂,35327.0,1029.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-04-28,碳酸锂,36392.0,1065.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-04-29,碳酸锂,36962.0,570.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-04-30,碳酸锂,38012.0,1050.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-05-06,碳酸锂,39041.0,1029.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-05-07,碳酸锂,42631.0,3590.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-05-08,碳酸锂,43930.0,1299.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-05-11,碳酸锂,43880.0,-50.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-05-12,碳酸锂,45954.0,2074.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-05-13,碳酸锂,47720.0,1766.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-05-14,碳酸锂,49310.0,1590.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-05-15,碳酸锂,50639.0,1329.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-05-18,碳酸锂,51804.0,1165.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-05-19,碳酸锂,52579.0,775.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-05-20,碳酸锂,53083.0,504.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-05-21,碳酸锂,52337.0,-746.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-05-22,碳酸锂,53047.0,710.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-05-25,碳酸锂,52143.0,-904.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-05-26,碳酸锂,53763.0,1620.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-05-27,碳酸锂,54249.0,486.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-05-28,碳酸锂,54033.0,-216.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-05-29,碳酸锂,54195.0,162.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-06-01,碳酸锂,55215.0,1020.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-06-02,碳酸锂,55990.0,775.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-06-03,碳酸锂,56045.0,55.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-06-04,碳酸锂,56599.0,554.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-06-05,碳酸锂,55687.0,-912.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-06-08,碳酸锂,55940.0,253.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-06-09,碳酸锂,55544.0,-396.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-06-10,碳酸锂,55581.0,37.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-06-11,碳酸锂,54683.0,-898.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-06-12,碳酸锂,53787.0,-896.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-06-15,碳酸锂,53885.0,98.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-06-16,碳酸锂,53285.0,-600.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-06-17,碳酸锂,52685.0,-600.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-06-18,碳酸锂,51975.0,-710.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-06-22,碳酸锂,50415.0,-1560.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-06-23,碳酸锂,50460.0,45.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-06-24,碳酸锂,49115.0,-1345.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-06-25,碳酸锂,49007.0,-108.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-06-26,碳酸锂,48544.0,-463.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
2026-06-29,碳酸锂,48489.0,-55.0,广州期货交易所,https://www.gfex.com.cn/gfex/cdrb/hqsj_tjsj.shtml
