doc_id,source_type,title,content,publish_time,source_name,url
OOS-POL-008,policy,关于2026年实施大规模设备更新和消费品以旧换新政策的通知,原文摘要：国家发展改革委 财政部关于2026年实施大规模设备更新和消费品以旧换新政策的通知（发改环资〔2025〕1745号） 2026/01/08 环资司各省、自治区、直辖市人民政府，国务院各部委、各直属机构：为全面贯彻党的二十大和二十届历次全会精神，认真落实中央经济工作会议部署，根据《推动大规模设备更新和消费品以旧换新行动方案》（国发〔2024〕7号），经国务院同意，现就2026年实施大规模设备更新和消费品以旧换新政策通知如下。（一）支持设备更新项目。在继续支持工业、电子信息、能源电力、交通运输、物流、教育、文旅、医疗、设施农业、粮油加工、安全生产、海关查验、住宅老旧电梯、节能降碳环保等领域设备更新项目的基础上，将老旧小区加装电梯、养老机构、消防救援设施、检验检测等领域设备更新纳入支持范围，更好满足民生和安全需要。支持商业综合体、购物中心、百货店、大型超市等线下消费商业设施设备更新。优化申报条件和审核流程，进一步降低申报设备更新项目的投资额门槛，加大对中小企业设备更新的支持力度，扩大政策惠及面。（二）支持老旧营运货车报废更新。继续支持报废国四及以下排放标准营运货车更新为低排放货车，优先支持更新为电动货车，补贴标准按照《关于实施老旧营运货车报废更新的通知》（交规划发〔2025〕17号）执行。（三）支持新能源城市公交车更新。推动城市公交车电动化替代，继续支持新能源城市公交车及动力电池更新，补贴标准按照《2025年新能源城市公交车及动力电池更新补贴实施细则》（交办运〔2025〕4号）执行。（四）支持老旧农机报废更新。继续支持老旧农机报废更新，补贴范围、补贴标准按照《关于实施好2025年农业机械报废更新补贴政策的通知》（农办机〔2025〕3号）执行。各地区可结合农业生产需要和农业机械化发展水平阶段，优化调整可自主选择的12个报废更新补贴农机种类。（五）加强项目和资金全链条管理。 来源为国家发展改革委 财政部，首次公开日期核验为2026-01-08。,2026-01-08,国家发展改革委 财政部,https://www.ndrc.gov.cn/xwdt/ztzl/tddgmsbgxhxfpyjhx/gzdt/202601/t20260108_1403124_ext.html
OOS-POL-009,policy,国家能源局关于印发《能源领域节能降碳行动计划（2026—2028年）》的通知,原文摘要：政声传递｜国家能源局：关于印发《能源领域节能降碳行动计划（2026—2028年）》的通知信息来源：国家能源局 发布时间： 2026-07-23 浏览： 次国家能源局关于印发《能源领域节能降碳行动计划（2026—2028年）》的通知国能发规划〔2026〕45号各省（自治区、直辖市）能源局、有关省（自治区、直辖市）及新疆生产建设兵团发展改革委，北京市城管委，中核集团、中国石油、中国石化、中国海油、国家管网集团、国家电网、南方电网、中国华能、中国大唐、中国华电、国家电投、中国三峡集团、国家能源集团、国投、中煤集团、中国电建、中国能建、中广核：为支撑更高水平更高质量做好节能降碳工作，我们制定了《能源领域节能降碳行动计划（2026—2028年）》，现印发给你们，请结合实际抓好落实，确保各项任务取得平更高质量做好节能降碳工作的有关要求，充分发挥能源领域对节能降碳的作用，制定本行动计划。一、总体要求以习近平新时代中国特色社会主义思想为指导，深入贯彻党的二十大和二十届历次全会精神，认真落实四中全会部署，高标准践行能源安全新战略，以碳达峰碳中和为牵引，以优化能源结构、提升能效水平、强化科技创新、完善政策支撑为重点，把节能降碳工作贯穿能源产供储销用各环节，深化化石能源行业节能降碳，扩大非化石能源替代化石能源规模，推动煤炭和石油消费达峰，为经济社会发展全面绿色转型提供强力支撑。到2028年，非化石能源消费比重年均提升约1个百分点；合理控制煤电机组供电煤耗，达到现行能效标杆水平的煤电产能比例力争提高15个百分点；建成一批零碳低碳煤炭矿区、油区；支持建成一批零碳园区，重点行业节能降碳取得显著进展，绿色用能水平不断提升。二、深入推进电力系统节能降碳（一）大力推动火电节能降碳。 来源为国家能源局，首次公开日期核验为2026-06-26。,2026-06-26,国家能源局,http://fgw.taian.gov.cn/art/2026/7/23/art_371820_10315222.html
OOS-POL-010,policy,减免车辆购置税的新能源汽车车型目录（第三十批）,原文摘要：标 题：《道路机动车辆生产企业及产品》（第406批）、《享受车船税减免优惠的节约能源 使用新能源汽车车型目录》（第八十五批）、《减免车辆购置税的新能源汽车车型目录》（第三十批）发文字号：中华人民共和国工业和信息化部公告2026年第10号成文日期：2026-05-09 发布日期：2026-05-09发布机构：装备工业一司 分 类：装备工业行业管理《道路机动车辆生产企业及产品》（第406批）、《享受车船税减免优惠的节约能源 使用新能源汽车车型目录》（第八十五批）、《减免车辆购置税的新能源汽车车型目录》（第三十批）发布时间：2026-05-09 18:34 来源：装备工业一司根据《中华人民共和国行政许可法》、《国务院对确需保留的行政审批项目设定行政许可的决定》、《财政部 税务总局 工业和信息化部 交通运输部关于节能 新能源车船享受车船税优惠政策的通知》（财税〔2018〕74号）、《工业和信息化部 财政部 税务总局关于调整享受车船税优惠的节能 新能源汽车产品技术要求的公告》（2025年第25号）、《财政部 税务总局 工业和信息化部 科技部关于免征新能源汽车车辆购置税的公告》（2017年第172号）、《财政部 税务总局 工业和信息化部关于延续和优化新能源汽车车辆购置税减免政策的公告》（2023年第10号）、《工业和信息化部 财政部 税务总局关于2026—2027减免车辆购置税新能源汽车产品技术要求的公告》（2025年第24号）等有关规定，现将许可的《道路机动车辆生产企业及产品》（第406批）以及经商国家税务总局同意的《享受车船税减免优惠的节约能源 使用新能源汽车车型目录》（第八十五批）、《减免车辆购置税的新能源汽车车型目录》（第三十批）予以公告。 来源为工业和信息化部，首次公开日期核验为2026-05-09。,2026-05-09,工业和信息化部,https://www.miit.gov.cn/zwgk/zcwj/wjfb/gg/art/2026/art_1b3cc214aff949839f8e7f63c8fc7549.html
OOS-POL-011,policy,关于开展2026年电力领域综合监管工作的通知,原文摘要：包括电源、储能等接入电网流程和时限执行情况！国家能源局发布开展2026年电力领域综合监管工作通知2026-04-08 11:47:13 来源：国家能源局储能中国网获悉，近日，国家能源局发布关于开展2026年电力领域综合监管工作的通知。决定在河北省、吉林省、福建省、湖南省、广东省、新疆维吾尔自治区开展电力领域综合监管工作。 工作内容方面指出，包括节能降碳任务落实、自然垄断环节规范运营、电力市场建设和市场秩序、电力基础设施运营和用电营商环境四个方面。 电网公平开发情况方面指出， 重点监管电网企业接网工程投资建设和回购情况，电源、储能等各类主体接入电网流程和时限执行情况，电网互联项目流程和时限执行情况，公平开放工作制度建立和落实情况，电网企业信息公开和报送情况等。 节能降碳任务落实方面表示， 重点监管“沙戈荒”新能源基地规划电源、送出工程建设情况，“沙戈荒”新能源消纳情况，外送输电通道工程与基地电源工程协同建设情况，外送电量中新能源电量占比情况等。调研了解“沙戈荒”新能源基地项目规划落实情况等。 重点监管2025年以来新能源外送和就地消纲情况，促进新能源消纳的重点电网工程建设情况，调节能力优化专项行动落实情况，可再生能源调度运行情况，新能源利用率监测统计报送情沉等。调研了解可再生能源电力消纳贵任权重落实情况，根据新能源利用率目标确定年度开发规模上限情况，新能源集成融合发展情况等。 调研了解零碳园区建设过程中绿电直连项目建设实施落地情况、绿电直连项目发电量和向公共电网购电量情况，碳排放置换的新上“两高”工业项目实际发用电情况，碳排放置换源企业的绿电直连潜代、自备电厂煤电机组发电量压减、煤炭消费压减情况等。 电力市场建设和市场秩序方面主要包括： 1.全国统一电力市场建设情况。重点监管2025年以来电力中长期、现货、辅助服务等市场建设情况，相关制度规则的合规性、制修订及时性情况等。 来源为国家能源局，首次公开日期核验为2026-04-08。,2026-04-08,国家能源局,http://www.cnnes.cc/hangye/20260408/13148.html
OOS-POL-012,policy,关于开展2026年新能源汽车下乡活动的通知,原文摘要：发文机关：工业和信息化部办公厅 商务部办公厅 国家发展改革委办公厅 农业农村部办公厅 国家能源局综合司标 题：工业和信息化部 商务部等五部门办公厅（综合司）关于开展2026年新能源汽车下乡活动的通知发文字号：工信厅联通装函〔2026〕280号成文日期：2026-06-12 发布日期：2026-06-18发布机构：装备工业一司 分 类：汽车工业行业管理工业和信息化部 商务部等五部门办公厅（综合司）关于开展2026年新能源汽车下乡活动的通知发布时间：2026-06-18 10:33 来源：装备工业一司工信厅联通装函〔2026〕280号各省、自治区、直辖市、计划单列市及新疆生产建设兵团工业和信息化主管部门、商务主管部门、发展改革委、农业农村（农牧）厅（局、委）、能源主管部门：为深入贯彻党的二十大和二十届历次全会精神，落实中央一号文件关于全面推进乡村振兴、扩大乡村消费的部署要求，推进美丽乡村建设，活跃线下消费，激发下沉市场消费活力，加快补齐乡村地区绿色出行基础设施短板，推广绿色低碳、智能安全的乡村出行新体验，工业和信息化部、商务部会同国家发展改革委、农业农村部、国家能源局组织开展2026年新能源汽车下乡活动。有关事项通知如下：一、活动主题绿色、低碳、智能、安全——智行千县万镇，绿惠乡村万家二、组织形式（一）选取满足乡村地区使用需求、口碑好、质量可靠的新能源车型，有关车型目录在“新能源汽车下乡服务平台”公众号中动态更新。落实车购税、车船税减免、县域充换电设施补短板等政策，积极扩大新能源汽车乡村地区消费。（二）深入推进汽车以旧换新进乡村。在新能源汽车下乡活动中设置以旧换新专区，开展补贴政策宣介推广，提供旧车检测评估回收、补贴申请手续代办等“一站式”服务，进一步提高优惠政策知晓度、覆盖面，便利乡村地区消费者参与享受补贴。 来源为工业和信息化部等五部门，首次公开日期核验为2026-06-18。,2026-06-18,工业和信息化部等五部门,https://www.miit.gov.cn/zwgk/zcwj/wjfb/tz/art/2026/art_addcc0a2fd3f4bf6993e3e48f7b8d4c3.html?dzb=true
OOS-POL-014,policy,非化石能源电力消费核算指南（试行）,原文摘要：五部门印发 《非化石能源电力消费核算指南（试行）》 来源：国家能源局 时间：2026-06-01 16:29 国家发展改革委等部门关于印发《非化石能源电力消费核算指南（试行）》的通知发改能源〔2026〕622号各省、自治区、直辖市及新疆生产建设兵团发展改革委、能源局、生态环境厅（局）、统计局、数据管理部门，国家电网有限公司、中国南方电网有限责任公司、内蒙古电力（集团）有限责任公司，有关发电企业，北京、广州电力交易中心，水电水利规划设计总院，中国电力企业联合会： 为贯彻落实党中央和国务院关于碳达峰碳中和的重大决策部署，推动完善碳排放统计核算体系，我们制定了《非化石能源电力消费核算指南（试行）》，现印发给你们，请按此做好相关工作。本指南自印发之日起试行，用于2026年及以后年份非化石能源电力消费核算。试行过程中如有问题和建议，请及时向国家发展改革委、国家能源局反馈。 国家发展改革委国 家 能 源 局生 态 环 境 部国 家 统 计 局国 家 数 据 局2026年5月6日相关链接 中国政府网 国家发改委 国家能源局 国家电网 南方电网 华能集团 大唐集团 华电集团 国电集团 国家电投 中国电建 中国能建 中核集团 中国石油 中国石化 中国海油 中国三峡 神华集团 国家开投 华润集团 中煤集团 中国广核 人民网 新华网 央视网 新浪 搜狐 消费日报 英大网 四川能投国 家 能 源 局 主 管 中 国 能 源 传 媒 集 团 主 办本网站所刊登的《中国电力报》、《中国能源观察》上的新闻，版权归中国能源传媒集团有限公司所有。未经授权，禁止下载使用。 来源为国家发展改革委等五部门，首次公开日期核验为2026-05-06。,2026-05-06,国家发展改革委等五部门,https://www.cpnn.com.cn/news/nytt/202606/t20260601_1892098.html
OOS-POL-015,policy,关于组织推进非公共电网可再生能源发电项目绿证核发的通知,原文摘要：国家能源局发布《关于组织推进非公共电网可再生能源发电项目绿证核发的通知》 作者：中国储能网新闻中心 来源：国家能源局网站 发布时间：2026-06-23 浏览：次中国储能网讯：6月23日，国家能源局发布《关于组织推进非公共电网可再生能源发电项目绿证核发的通知》。 国家能源局综合司关于组织推进非公共电网可再生能源发电项目绿证核发的通知 国能综通资质〔2026〕60号 各派出机构，各省（自治区、直辖市）能源局、有关省（自治区、直辖市）及新疆生产建设兵团发展改革委、北京市城市管理委，有关电网企业、电力交易机构，可再生能源信息管理中心： 为落实《中华人民共和国能源法》《国家发展改革委 财政部 国家能源局关于做好可再生能源绿色电力证书全覆盖工作 促进可再生能源电力消费的通知》（发改能源〔2023〕1044号）等法规政策有关要求，加快建立绿色能源消费促进机制，进一步深化可再生能源绿色电力证书（以下简称绿证）核发全覆盖，推动绿证市场高质量发展，现就推进非公共电网可再生能源发电项目（以下简称非公共电网项目）的绿证核发工作通知如下。 一、本通知所指的非公共电网项目是指不直接接入公共电网的可再生能源发电项目，包括离网型项目、接入用户侧内部（或绿电直连等项目内部）的并网型项目。 二、由电网企业、电力交易机构归集报送基础数据的非公共电网项目绿证核发。 来源为国家能源局综合司，首次公开日期核验为2026-06-05。,2026-06-05,国家能源局综合司,https://www.escn.com.cn/news/show-2258423.html
OOS-POL-016,policy,2026年湖北省汽车以旧换新补贴实施细则,原文摘要：索引号： MB0X91416/2026-00006 信息分类： 政务公开 发文单位： 湖北省商务厅 发文字号： 鄂商务发〔2026〕6号 发文日期： 2026-02-04 效力状态： 有效 省商务厅等8部门关于印发《2026年湖北省汽车以旧换新补贴实施细则》的通知 发布时间： 2026-02-09 16:27各市、州、直管市、神农架林区商务、发展改革、经济和信息化、公安、财政、生态环境、市场监管、税务主管部门： 按照《国家发展改革委财政部关于2026年实施大规模设备更新和消费品以旧换新政策的通知》（发改环资〔2025〕1745号）、《商务部等7部门关于提质增效实施2026年消费品以旧换新政策的通知》（商消费函〔2025〕697号）和《商务部等8部门办公厅关于印发〈2026年汽车以旧换新补贴实施细则〉的通知》（商办消费函〔2025〕467号）要求，为更好实施2026年湖北省汽车以旧换新补贴政策，现将《2026年湖北省汽车以旧换新补贴实施细则》印发给你们，请认真抓好贯彻执行。 湖北省商务厅 湖北省发展和改革委员会 湖北省经济和信息化厅 湖北省公安厅 湖北省财政厅 湖北省生态环境厅 湖北省市场监督管理局 国家税务总局湖北省税务局 2026年2月4日 2026年湖北省汽车以旧换新补贴实施细则 一、汽车报废更新 （一）补贴范围和标准 2026年，对个人消费者报废2013年6月30日（含当日，下同）前注册登记的汽油乘用车、2015年6月30日前注册登记的柴油及其他燃料乘用车，或2019年12月31日前注册登记的新能源乘用车，并购买纳入工业和信息化部《减免车辆购置税的新能源汽车车型目录》的新能源乘用车或2.0升及以下排量的燃油乘用车，给予一次性补贴。 来源为湖北省商务厅等8部门，首次公开日期核验为2026-02-04。,2026-02-04,湖北省商务厅等8部门,http://zwgk.jianli.gov.cn/jlsswj/12036/103220263/t110220263034/676278.shtml
OOS-POL-017,policy,河南省2026年汽车以旧换新补贴实施细则,原文摘要：河南省商务厅等8部门关于印发《河南省2026年汽车以旧换新补贴实施细则》的通知 时间：2026-02-25 16:39 来源：河南省商务厅各省辖市、济源示范区、航空港区商务、发展改革、工业和信息化、公安、财政、生态环境、市场监管、税务主管部门： 根据《国家发展和改革委员会 财政部关于2026年实施大规模设备更新和消费品以旧换新政策的通知》（发改环资〔2025〕1745号）和《商务部等8部门办公厅关于印发<2026年汽车以旧换新补贴实施细则>的通知》(商办消费函〔2025〕467号)要求，为有序实施2026年汽车以旧换新补贴政策，现将《河南省2026年汽车以旧换新补贴实施细则》印发给你们，请认真组织实施。 河南省商务厅 河南省发展和改革委 河南省工业和信息化厅 河南省公安厅 河南省财政厅 河南省生态环境厅 河南省税务局 河南省市场监管局 2026年2月13日河南省2026年汽车以旧换新补贴实施细则 根据《国家发展和改革委员会 财政部关于2026年实施大规模设备更新和消费品以旧换新政策的通知》（发改环资〔2025〕1745号，以下简称发改环资〔2025〕1745号文）、《商务部等8部门办公厅关于印发<2026年汽车以旧换新补贴实施细则>的通知》(商办消费函〔2025〕467号，以下简称商办消费函〔2025〕467号)、《河南省2026年推动大规模设备更新和消费品以旧换新实施方案》（豫发改环资〔2026〕95号），结合河南实际，制定本实施细则。 来源为河南省商务厅等8部门，首次公开日期核验为2026-02-25。,2026-02-25,河南省商务厅等8部门,https://fgw.henan.gov.cn/2026/02-25/3328379.html
OOS-POL-018,policy,云南省促进绿色电力消纳的若干措施,原文摘要：关于印发《云南省促进绿色电力消纳的若干措施》的通知来源：基础处 发布时间：2026-02-28 11:18:08 【字体：大 中 小】各州（市）人民政府，省直有关部门： 为促进绿色电力消纳，推动能源与产业协同发展，进一步将云南资源优势转化为发展优势，经省人民政府同意，现将《云南省促进绿色电力消纳的若干措施》印发你们，请认真贯彻执行并抓好落实。 云南省发展和改革委员会 云南省工业和信息化厅 云南省能源局 2026年2月13日 （此件公开发布） 云南省促进绿色电力消纳的若干措施 为贯彻落实党的二十大和二十届历次全会精神，推动绿色能源强省建设，完善绿色电力消纳政策措施，有力支撑新型电力系统建设，加快形成多元化消纳格局，构建源网荷储协调互动的运行新体系，制定如下政策措施。 一、加快推动增量产业产能落地 （一）做强做大资源型产业。推动电解铝现有产能加快建设、投产满产，加快引进铝精深加工和终端制造等领域优质项目落地实施。推进硅光伏产业提质升级，推动先进产能充分释放，提高产能利用率。加快推进镇雄磷基新材料绿色低碳循环经济产业集群项目建设，推动有色金属延链补链强链、稀贵金属做优做强，鼓励发展可再生能源制氢、算力基础设施等“新型高电耗”项目。〔省发展改革委、省工业和信息化厅、有关州（市）人民政府按职责分工负责〕 （二）推进源荷一体化发展。支持产业与新能源一体化发展，各地新能源项目开发建设应与全省新建项目（含延链补链项目）投产时限相匹配，鼓励新能源富集地区与有新增用电负荷的地区就税收、产值等建立利益共享机制，促进协同发展。〔省发展改革委、省工业和信息化厅、省财政厅、省能源局、省统计局、国家税务总局云南省税务局、各州（市）人民政府按职责分工负责〕 （三）推动绿电价值实现。 来源为云南省发展改革委 云南省能源局，首次公开日期核验为2026-02-28。,2026-02-28,云南省发展改革委 云南省能源局,http://yndrc.yn.gov.cn/html/2026/qitawenjian_0228/25715.html
OOS-POL-019,policy,山西省新型储能高质量发展实施方案,原文摘要：新闻详情 关于印发《新型储能高质量发展实施方案》的通知发表时间： 2026-06-08 11:02 来源： 省能源局山西省能源局 山西省发展和改革委员会山西省工业和信息化厅 国家能源局山西监管办公室关于印发《新型储能高质量发展实施方案》的通知晋能源新能源发〔2026〕70号各市能源局、发展改革委、工信局，国网山西省电力有限公司、山西地方电力有限公司：为贯彻落实国家《新型储能规模化建设专项行动方案（2025—2027年）》部署要求，加快推动我省新型储能高质量发展，现将《新型储能高质量发展实施方案》印发给你们，请结合实际，认真抓好贯彻落实。山西省能源局 山西省发展和改革委员会山西省工业和信息化厅 国家能源局山西监管办公室2026年5月13日（此件公开发布）新型储能高质量发展实施方案为深入贯彻落实国家发展改革委、国家能源局印发的《新型储能规模化建设专项行动方案（2025—2027年）》《关于促进电网高质量发展的指导意见》部署要求，紧抓能源革命战略机遇，推动我省新型储能高质量发展，充分发挥新型储能作为提升电网调节能力、保障电力可靠供应的重要手段作用，助力构建清洁低碳、安全高效的新型能源体系，制定本实施方案。一、总体要求坚持以习近平新时代中国特色社会主义思想为指导，全面贯彻党的二十大和二十届历次全会精神，以“双碳”目标为引领。遵循市场主导、政府引导、统筹规划、多元发展、安全高效的原则，聚焦提升电力系统调节能力和新能源消纳水平。强化电网对新型储能的支撑接纳能力，推动技术创新与产业协同，统筹推进新型储能规模化与高质量发展，为全省全面绿色转型和能源安全提供坚实支撑。 来源为山西省能源局 山西省发展改革委，首次公开日期核验为2026-06-08。,2026-06-08,山西省能源局 山西省发展改革委,http://sxszfzgzb.shanxi.gov.cn/zshz/tzzc/202606/t20260608_10141806.shtml
OOS-POL-020,policy,"天津市电动汽车充电设施服务能力""质效双增""实施方案",原文摘要：关于印发《天津市电动汽车充电设施服务能力“质效双增”实施方案》的通知111200000001252098/2026-00004关于印发《天津市电动汽车充电设施服务能力“质效双增”实施方案》的通知111200000001252098/2026-00004原来正文样式： --> 市级有关部门、各区充电设施管理部门、各有关单位：为贯彻落实《国家发展改革委等部门关于印发〈电动汽车充电设施服务能力“三年倍增”行动方案（2025-2027年）〉的通知》（发改能源〔2025〕1250号）要求，市发展改革委会同相关单位研究制定了《天津市电动汽车充电设施服务能力“质效双增”实施方案》，现印发给你们，请结合工作实际，认真贯彻执行。附件：天津市电动汽车充电设施服务能力“质效双增”实施方案2026年1月23日附件 天津市电动汽车充电设施服务能力“质效双增”实施方案 为贯彻落实《国家发展改革委等部门关于印发〈电动汽车充电设施服务能力“三年倍增”行动方案（2025-2027年）〉的通知》（发改能源〔2025〕1250号）要求，加大力度完善电动汽车充电设施服务网络，服务能力“质量”和“效能”双重提升，促进新能源汽车等大宗消费，助力新能源汽车产业高质量发展，结合我市实际制定本实施方案。一、工作目标通过持续健全全市充电网络，实现充电基础设施智能开放、充电设备快慢结合、充电服务安全便捷、充电信息互联互通，基本建成覆盖广泛、规模适配、结构合理、功能完备、服务优质的充电基础设施体系。到2027年底，在全市范围内建成超50万台充电设施，充电容量达到530万千瓦，满足超过100万辆电动汽车充电需求。二、公共充电设施提质升级行动（一）补强城市快速充电网络体系。以城市道路交通网络为依托，以“两区”（居住区、办公区）、“三中心”（商业中心、工业中心、休闲中心）为重点，推动城市充电网络从中心区域向城区边缘有序延伸。 来源为天津市发展改革委，首次公开日期核验为2026-03-23。,2026-03-23,天津市发展改革委,https://fzgg.tj.gov.cn/zwgk_47325/zcfg_47338/zcwjx/fgwj/202603/t20260323_7267626.html
OOS-POL-021,policy,浙江省2026年消费品以旧换新补贴实施细则政策解读,原文摘要：索引号: 11330000002482322Q/2026-00004 发布机构: 省商务厅 生成日期: 1768791939000 主题分类: 政务公开 组配分类: 政策解读 公开形式：网站 公开方式: 公开范围: 面向全社会 体裁分类: 其他 关于《2026年消费品以旧换新补贴实施细则》的政策解读 发布日期：2026-01-19 11:05 浏览次数: 信息来源：浙江省商务厅消费促进处一、政策背景及依据为深入贯彻落实中央经济工作会议关于优化“两新”政策实施的决策部署，按照《国家发展改革委 财政部关于2026年实施大规模设备更新和消费品以旧换新政策的通知》（发改环资〔2025〕1745号）及《商务部等7部门关于提质增效实施2026年消费品以旧换新政策的通知》要求，进一步明确2026年我省消费品以旧换新工作要求、细化完善具体实施细则，在充分调研基础上，省商务厅会同发展改革、公安、财政、税务、市场监管等部门经过多轮征求意见、修改完善，形成《2026年消费品以旧换新补贴实施细则》（以下简称《实施细则》）。二、出台目的为全面贯彻党的二十大和二十届历次全会精神，认真落实省委、省政府总体工作部署，按照《商务部等7部门关于提质增效实施2026年消费品以旧换新政策的通知》要求，提质增效实施消费品以旧换新政策，不断激发消费市场活力，切实满足人民群众高品质生活需要，打造消费品以旧换新工作的浙江样板。三、主要内容和重要举措（一）总体框架《实施细则》严格对标国家消费品以旧换新政策划定范围，重点聚焦汽车报废更新、汽车置换更新、家电消费、数码及智能产品四大领域，明确了补贴范围及标准、申领方式及流程，同时制定6项工作要求，确保以旧换新政策有序高效实施。 来源为浙江省商务厅等，首次公开日期核验为2026-01-19。,2026-01-19,浙江省商务厅等,https://zcom.zj.gov.cn/art/2026/1/19/art_1229268091_2583916.html
EVT-NWS-002,news,磷酸铁锂企业涨声四起 多家企业回复涨价事宜,原文摘要：磷酸铁锂企业涨声四起 多家企业回复涨价事宜 多数企业订单已饱和来源：上海有色网2025年12月17日 16:16近期，市场关于磷酸铁锂企业酝酿涨价的消息层出不穷。12月15日，财联社方面还表示，在近期召开的中国化学与物理电源行业协会磷酸铁锂材料分会第一届第三次理事会会议上获悉，多家头部企业已开始对产品价格进行调整。磷酸铁锂行业正掀起一波密集的提价浪潮。据了解，一家主要厂商已明确2026年起全系列磷酸铁锂产品加工费将统一上调。另有行业人士透露，前期已经对客户落地提价。也有企业仍在与客户进行紧锣密鼓地谈判，但也表示“涨价已成为大势所趋”，这有望修复行业企业利润水平。据不完全了解，目前已经有包括龙蟠科技、湖南裕能、万润新能、德方纳米、安达科技等在内的多家企业在回复投资者问询或是接受媒体采访时回应了涨价的相关事宜。SMM大致整理如下：龙蟠科技在12月4日前后接受《华夏时报网》记者的采访时曾表示，公司销售目前正在与客户商议相关的涨价事宜，但并没有公开发布提价函。提及涨价的原因，龙蟠科技表示，一是成本提升，二是下游需求增长，另外，行业也在反内卷。而湖南裕能身为国内磷酸铁锂头部厂商之一，其此前也透露出涨价的消息，在接受投资者活动调研时被问及公司涨价的基础，湖南裕能表示，主要是基于公司产品供不应求的市场情况，尤其是新产品系列供需矛盾突出，以及部分原材料价格上涨带来的压力，公司与客户积极开展商务谈判，目前已取得较好的效果。万润新能也在此前接受投资者活动调研时被问及这段时间产品涨价的背景和落地情况，公司回应称，下游储能、动力市场持续高景气，尤其是在政策推动、经济性和 AIDC 配储等国内外新型增量场景频出等因素共同催化下，储能市场对于磷酸铁锂产品的需求大增。同时，行业整体经过两年多的亏损，扩产节奏放缓，2025 年第三季度，公司综合毛利率较上年同期上升 3.28%，业绩亏损逐步收窄。 来源为中国能源新闻网，首次公开日期核验为2025-12-16。,2025-12-16,中国能源新闻网,https://www.cnenergynews.cn/article/4Pa065zug7k
EVT-NWS-003,news,锂电池企业纷纷涨价,原文摘要：锂电池企业，纷纷涨价 2025年12月11日 11:33手机上阅读文章 提示： 微信扫一扫 分享到您的 朋友圈临近年末价格谈判窗口期，上游锂电材料的涨价已蔓延至产业链下游。 12月9日，锂电池厂商德加能源发布通知称，因上游原材料价格持续上涨，电池生产成本提升，公司决定自12月16日起对旗下电池系列产品售价上调15%。同日，软包电池龙头孚能科技也在互动平台表示，目前公司正在和客户积极沟通涨价事宜，部分产品已经实现涨价。从2024年的库存去化，到2025年下半年的供不应求，锂电产业链在一年多时间里经历了一轮价格大幅波动。开源证券在最新研报中表示，动力、储能、消费电子等下游需求旺盛，驱动行业供需关系改善，产业链中格局较好、产能偏紧的环节已率先开启涨价。“自2025年11月以来，锂电池核心原材料价格出现结构性大幅上涨。”谈及涨价原因，德加能源在通知中表示，近期，受锂电池原材料价格大幅上涨的影响，电池生产成本提高。据介绍，六氟磷酸锂两个月内从5.5万元/吨上涨至12万元/吨，涨幅超118%；钴酸锂价格从年初的14万元/吨飙升至11月的35万元/吨，涨幅超150%；电池级碳酸锂目前价格已突破9.4万元/吨，11月单月涨幅超16%；头部厂商宣布，自2026年起磷酸铁锂正极加工费上调3000元/吨。德加能源表示，本次价格调整系为应对短期原材料成本波动，后续公司将根据市场供需及成本变化动态优化价格体系。无独有偶，孚能科技也向市场透露：公司正在和客户沟通涨价事宜，部分产品已经实现涨价。对此，孚能科技相关负责人向上海证券报记者介绍，目前部分产品已经实现涨价，一方面是上游电解液、正极等材料确有涨价，公司已建立完善的价格联动机制去传导原材料涨价，另一方面当下需求景气度对价格也有支撑。 来源为东方财富网，首次公开日期核验为2025-12-11。,2025-12-11,东方财富网,https://fund.eastmoney.com/a/202512113588688012.html
